Job #,Borough,House #,Street Name,GIS_NTA_NAME
322053326,BROOKLYN,31,NEW YORK AVENUE,Crown Heights North
540178298,STATEN ISLAND,1753,VICTORY BLVD,Westerleigh
340743725,BROOKLYN,412,MIDWOOD STREET,Prospect Lefferts Gardens-Wingate
540178305,STATEN ISLAND,118,CORSON AVENUE,West New Brighton-New Brighton-St. George
340743716,BROOKLYN,47,ST MARKS PL,DUMBO-Vinegar Hill-Downtown Brooklyn-Boerum Hill
440606694,QUEENS,20,FULTON WALK,Breezy Point-Belle Harbor-Rockaway Park-Broad Channel
140922839,MANHATTAN,28,WEST 22 STREET,Hudson Yards-Chelsea-Flatiron-Union Square
140922820,MANHATTAN,140,DYCKMAN ST,Washington Heights North
340743734,BROOKLYN,408,ST. JOHNS PLACE,Prospect Heights
440606710,QUEENS,433,BEACH 45 STREET,Hammels-Arverne-Edgemere
340743752,BROOKLYN,1152,TROY AVENUE,East Flatbush-Farragut
340743743,BROOKLYN,43,UNDERHILL AVE,Prospect Heights
140922857,MANHATTAN,27,WEST 86TH STREET,Upper West Side
340743761,BROOKLYN,121,DEKALB AVENUE,Fort Greene
140922866,MANHATTAN,410,PARK AVENUE,Midtown-Midtown South
440606738,QUEENS,115-24,117TH STREET,South Ozone Park
140922893,MANHATTAN,160,E 89 ST,Upper East Side-Carnegie Hill
240277865,BRONX,2300,BATHGATE AVENUE,Claremont-Bathgate
140922900,MANHATTAN,1350,AVENUE OF AMERICAS,Midtown-Midtown South
140922919,MANHATTAN,170,AVE C,Lower East Side
210181364,BRONX,3095,WEBSTER AVENUE,Norwood
540178332,STATEN ISLAND,4965,ARTHUR KILL ROAD,Charleston-Richmond Valley-Tottenville
340743770,BROOKLYN,554,WILLOUGHBY AVENUE,Bedford
140922946,MANHATTAN,421,W 14TH ST,Hudson Yards-Chelsea-Flatiron-Union Square
440606747,QUEENS,138-10,FRANKLIN AVE,Flushing
340743823,BROOKLYN,2,EAST 3RD STREET,Windsor Terrace
340743789,BROOKLYN,237A,CLIFTON PLACE,Bedford
540178350,STATEN ISLAND,162,VERMONT AVENUE,Stapleton-Rosebank
340743805,BROOKLYN,2762,HARWAY AVENUE,Gravesend
240277874,BRONX,99,DREISER LOOP,Co-op City
340743814,BROOKLYN,545,VANDERBILT AVENUE,Clinton Hill
140922955,MANHATTAN,200,AMSTERDAM AVENUE,Lincoln Square
140922973,MANHATTAN,420,EAST 72ND STREET,Lenox Hill-Roosevelt Island
440606756,QUEENS,175,SEA GRASS LANE,Hammels-Arverne-Edgemere
140922982,MANHATTAN,420,EAST 72ND STREET,Lenox Hill-Roosevelt Island
321592380,BROOKLYN,676,CENTRAL AVENUE,Bushwick South
321592399,BROOKLYN,1277,DEKALB AVENUE,Bushwick South
140922964,MANHATTAN,316,WEST 137TH STREET,Central Harlem North-Polo Grounds
440606783,QUEENS,79-01,QUEENS BLVD.,Elmhurst-Maspeth
440606774,QUEENS,562,BEACH 65TH STREET,Hammels-Arverne-Edgemere
140923026,MANHATTAN,356,WEST END AVENUE,Upper West Side
340743869,BROOKLYN,571,ALBANY AVENUE,Prospect Lefferts Gardens-Wingate
140923008,MANHATTAN,1020,PARK AVENUE,Upper East Side-Carnegie Hill
340743878,BROOKLYN,492,11TH ST,Park Slope-Gowanus
340743850,BROOKLYN,87,RICHARDSON STREET,Greenpoint
402297064,QUEENS,2-26,149 PLACE,Whitestone
402297082,QUEENS,2-26,149 PLACE,Whitestone
110098073,MANHATTAN,410,PARK AVENUE,Midtown-Midtown South
110097412,MANHATTAN,410,PARK AVENUE,Midtown-Midtown South
110217015,MANHATTAN,410,PARK AVENUE,Midtown-Midtown South
145147132,MANHATTAN,1,TEST STREET,
145147169,MANHATTAN,1,TEST STREET,
120196073,MANHATTAN,235,WEST 102ND STREET,Upper West Side
220068664,BRONX,919,PROSPECT AVENUE,Morrisania-Melrose
120428858,MANHATTAN,521,WEST 57TH STREET,Clinton
320350972,BROOKLYN,449,HUMBOLDT STREET,East Williamsburg
420510762,QUEENS,27-24,JACKSON AVE,Hunters Point-Sunnyside-West Maspeth
320763580,BROOKLYN,232,PULASKI STREET,Stuyvesant Heights
240277883,BRONX,1731,UNIONPORT ROAD,Van Nest-Morris Park-Westchester Square
121755582,MANHATTAN,736,BROADWAY,West Village
320886591,BROOKLYN,300,JAY STREET,DUMBO-Vinegar Hill-Downtown Brooklyn-Boerum Hill
121566554,MANHATTAN,73,SULLIVAN STREET,SoHo-TriBeCa-Civic Center-Little Italy
121332664,MANHATTAN,36,WEST 38TH STREET,Midtown-Midtown South
240044634,BRONX,855,EAST 175 STREET,East Tremont
320593336,BROOKLYN,564,ST JOHN PL,Crown Heights North
320593336,BROOKLYN,564,ST JOHN PL,Crown Heights North
121186233,MANHATTAN,1918,1ST AVENUE,East Harlem South
121329053,MANHATTAN,601,WASHINGTON ST,West Village
320840060,BROOKLYN,28,ROEBLING STREET,North Side-South Side
121186233,MANHATTAN,1918,1ST AVENUE,East Harlem South
122093340,MANHATTAN,433,EAST 30TH STREET,Murray Hill-Kips Bay
122093340,MANHATTAN,433,EAST 30TH STREET,Murray Hill-Kips Bay
122093340,MANHATTAN,433,EAST 30TH STREET,Murray Hill-Kips Bay
420976448,QUEENS,148-37,88TH AVENUE,Jamaica
320919324,BROOKLYN,383,12TH STREET,Park Slope-Gowanus
420859814,QUEENS,124-14,20TH AVENUE,College Point
121187214,MANHATTAN,112,WEST 25TH STREET,Hudson Yards-Chelsea-Flatiron-Union Square
122136054,MANHATTAN,50,AVENUE D,Lower East Side
122136054,MANHATTAN,50,AVENUE D,Lower East Side
122136376,MANHATTAN,725,FDR DRIVE,Lower East Side
121187161,MANHATTAN,614,WEST 131ST STREET,Manhattanville
121187189,MANHATTAN,614,WEST 131ST STREET,Manhattanville
103647216,MANHATTAN,420,EAST 12 ST,East Village
122256334,MANHATTAN,622,WEST 168 STREET,Washington Heights South
122256334,MANHATTAN,622,WEST 168 STREET,Washington Heights South
321082788,BROOKLYN,417,MANHATTAN AVENUE,Greenpoint
320623303,BROOKLYN,348,NOSTRAND AVE,Bedford
321097415,BROOKLYN,2340,CROPSEY AVENUE,Bensonhurst West
122136054,MANHATTAN,50,AVENUE D,Lower East Side
421022066,QUEENS,217-19,112TH ROAD,Queens Village
122172549,MANHATTAN,688,9TH AVENUE,Clinton
320623287,BROOKLYN,126,VAN SICKLEN ST,Bensonhurst East
421082857,QUEENS,56-75,136 ST,Queensboro Hill
122356191,MANHATTAN,250,SOUTH STREET,Lower East Side
122386471,MANHATTAN,240,EAST 38TH STREET,Murray Hill-Kips Bay
122386471,MANHATTAN,240,EAST 38TH STREET,Murray Hill-Kips Bay
122387942,MANHATTAN,221,EAST 37TH STREET,Murray Hill-Kips Bay
321117901,BROOKLYN,127,27TH AVENUE,Gravesend
220447078,BRONX,2264,MORRIS AVE,Fordham South
122413307,MANHATTAN,1502,3 AVENUE,Upper East Side-Carnegie Hill
520247037,STATEN ISLAND,2655,RICHMOND AVENUE,Todt Hill-Emerson Hill-Heartland Village-Lighthouse Hill
122490232,MANHATTAN,110,EAST 131 STREET,East Harlem North
140407129,MANHATTAN,49,CHAMBERS STREET,SoHo-TriBeCa-Civic Center-Little Italy
122528229,MANHATTAN,59,EAST 4TH STREET,East Village
421201238,QUEENS,177-13,UNION TURNPIKE,Fresh Meadows-Utopia
321271529,BROOKLYN,1677,45 ST,Borough Park
122136054,MANHATTAN,50,AVENUE D,Lower East Side
321275847,BROOKLYN,997,CLARKSON AVENUE,Rugby-Remsen Village
122521814,MANHATTAN,62,WEST 45TH STREET,Midtown-Midtown South
421252370,QUEENS,61-67,AUSTIN STREET,Rego Park
421252370,QUEENS,61-67,AUSTIN STREET,Rego Park
421252370,QUEENS,61-67,AUSTIN STREET,Rego Park
122666597,MANHATTAN,99,10TH AVENUE,Hudson Yards-Chelsea-Flatiron-Union Square
321316839,BROOKLYN,120,ECKFORD STREET,Greenpoint
321316223,BROOKLYN,53,WINDSOR PLACE,Park Slope-Gowanus
421232534,QUEENS,18-78,STEINWAY STREET,Steinway
240127732,BRONX,831,GERARD AVENUE,West Concourse
321288735,BROOKLYN,800,EMPIRE BLVD,Crown Heights South
140468438,MANHATTAN,49,CHAMBERS STREET,SoHo-TriBeCa-Civic Center-Little Italy
140468456,MANHATTAN,49,CHAMBERS STREET,SoHo-TriBeCa-Civic Center-Little Italy
140468465,MANHATTAN,49,CHAMBERS STREET,SoHo-TriBeCa-Civic Center-Little Italy
140468474,MANHATTAN,49,CHAMBERS STREET,SoHo-TriBeCa-Civic Center-Little Italy
121190576,MANHATTAN,15,PARK ROW,Battery Park City-Lower Manhattan
421229548,QUEENS,50-34,69 STREET,Elmhurst-Maspeth
122758113,MANHATTAN,11,FIFTH AVENUE,West Village
421229548,QUEENS,50-34,69 STREET,Elmhurst-Maspeth
421300791,QUEENS,48-26,187 STREET,Auburndale
140494301,MANHATTAN,115,EAST 9 STREET,East Village
321377595,BROOKLYN,438,HUMBOLDT STREET,East Williamsburg
122806892,MANHATTAN,40,10TH AVENUE,West Village
140499958,MANHATTAN,785,5TH AVENUE,Upper East Side-Carnegie Hill
140520274,MANHATTAN,82,EAST 10 STREET,East Village
122814115,MANHATTAN,334,WEST 20 STREET,Hudson Yards-Chelsea-Flatiron-Union Square
220547558,BRONX,932,SOUTHERN BLVD,Hunts Point
122779127,MANHATTAN,402,EAST 118 STREET,East Harlem North
321442131,BROOKLYN,33,WESTMINSTER RD,Flatbush
122919672,MANHATTAN,38,COOPER SQUARE,West Village
340444898,BROOKLYN,422,FULTON STREET,DUMBO-Vinegar Hill-Downtown Brooklyn-Boerum Hill
122924318,MANHATTAN,246,MOTT STREET,SoHo-TriBeCa-Civic Center-Little Italy
321183349,BROOKLYN,1590,EAST 19 STREET,Midwood
122923417,MANHATTAN,338,EAST 22ND STREET,Gramercy
421405072,QUEENS,84-06,QUEENS BLVD,Elmhurst
321195853,BROOKLYN,127,VANDERBILT STREET,Windsor Terrace
421431187,QUEENS,104-08,NORTHERN BLVD,North Corona
220551016,BRONX,2692,CRESTON AVE,Van Cortlandt Village
123000858,MANHATTAN,458,WEST 23RD STREET,Hudson Yards-Chelsea-Flatiron-Union Square
321547313,BROOKLYN,601,SURF AVENUE,West Brighton
321552128,BROOKLYN,145,PRESIDENT STREET,Carroll Gardens-Columbia Street-Red Hook
240180004,BRONX,1,FORDHAM HILL OVAL,Kingsbridge Heights
240180013,BRONX,2,FORDHAM HILL OVAL,Kingsbridge Heights
240180022,BRONX,3,FORDHAM HILL OVAL,Kingsbridge Heights
240180031,BRONX,4,FORDHAM HILL OVAL,Kingsbridge Heights
520282417,STATEN ISLAND,375,SAND LANE,Grasmere-Arrochar-Ft. Wadsworth
121187731,MANHATTAN,77,CHARLTON STREET,SoHo-TriBeCa-Civic Center-Little Italy
240180040,BRONX,5,FORDHAM HILL OVAL,Kingsbridge Heights
240180059,BRONX,6,FORDHAM HILL OVAL,Kingsbridge Heights
240180068,BRONX,7,FORDHAM HILL OVAL,Kingsbridge Heights
240180086,BRONX,8,FORDHAM HILL OVAL,Kingsbridge Heights
240180095,BRONX,9,FORDHAM HILL OVAL,Kingsbridge Heights
123092955,MANHATTAN,294,GRAND STREET,Chinatown
123092955,MANHATTAN,294,GRAND STREET,Chinatown
123092955,MANHATTAN,294,GRAND STREET,Chinatown
321576914,BROOKLYN,836,GLENMORE AVENUE,East New York
121291244,MANHATTAN,250,WEST 43RD STREET,Midtown-Midtown South
321193524,BROOKLYN,2365,OCEAN PARKWAY,Homecrest
123101543,MANHATTAN,331,WEST 18TH STREET,Hudson Yards-Chelsea-Flatiron-Union Square
123101543,MANHATTAN,331,WEST 18TH STREET,Hudson Yards-Chelsea-Flatiron-Union Square
123101543,MANHATTAN,331,WEST 18TH STREET,Hudson Yards-Chelsea-Flatiron-Union Square
340513395,BROOKLYN,298,ST. NICHOLAS AVENUE,Bushwick North
321606776,BROOKLYN,145,PRESIDENT STREET,Carroll Gardens-Columbia Street-Red Hook
123037132,MANHATTAN,42,E 73 STREET,Upper East Side-Carnegie Hill
122330931,MANHATTAN,242,WEST 38TH STREET,Midtown-Midtown South
421522329,QUEENS,144-15,228 STREET,Springfield Gardens South-Brookville
220603933,BRONX,157,MARINE STREET,Pelham Bay-Country Club-City Island
421475166,QUEENS,169-04,73RD AVE,Pomonok-Flushing Heights-Hillcrest
340521493,BROOKLYN,519,MAPLE ST,Prospect Lefferts Gardens-Wingate
123329843,MANHATTAN,298,EAST 2ND STREET,Lower East Side
123099814,MANHATTAN,936,BROADWAY,Hudson Yards-Chelsea-Flatiron-Union Square
123353897,MANHATTAN,81,WOOSTER ST,SoHo-TriBeCa-Civic Center-Little Italy
520310146,STATEN ISLAND,55B,RICHMOND TERRACE,West New Brighton-New Brighton-St. George
520310146,STATEN ISLAND,55B,RICHMOND TERRACE,West New Brighton-New Brighton-St. George
321618308,BROOKLYN,83,DE SALES PLACE,Bushwick South
321622730,BROOKLYN,135,MOFFAT STREET,Bushwick South
123108225,MANHATTAN,10,GRACIE SQUARE,Yorkville
321640042,BROOKLYN,117,COLUMBIA HEIGHTS,Brooklyn Heights-Cobble Hill
123121022,MANHATTAN,397,FDR DRIVE,Lower East Side
520275292,STATEN ISLAND,730,BAY STREET,Stapleton-Rosebank
520275292,STATEN ISLAND,730,BAY STREET,Stapleton-Rosebank
421545830,QUEENS,58-38,69TH STREET,Maspeth
520135700,STATEN ISLAND,144,DUNHAM STREET,Charleston-Richmond Valley-Tottenville
321655080,BROOKLYN,1603,LINCOLN PLACE,Crown Heights North
520303252,STATEN ISLAND,246,FLAGG PLACE,Todt Hill-Emerson Hill-Heartland Village-Lighthouse Hill
220616288,BRONX,975,TIFFANY STREET,Hunts Point
340549204,BROOKLYN,887,LEXINGTON AVENUE,Stuyvesant Heights
520314589,STATEN ISLAND,105,OTIS AVE.,New Dorp-Midland Beach
123339093,MANHATTAN,441,9TH AVENUE,Hudson Yards-Chelsea-Flatiron-Union Square
123239584,MANHATTAN,208,EAST 79TH STREET,Lenox Hill-Roosevelt Island
421578117,QUEENS,27-40,21ST STREET,Old Astoria
321664150,BROOKLYN,211,SCHERMERHORN STREET,DUMBO-Vinegar Hill-Downtown Brooklyn-Boerum Hill
123257153,MANHATTAN,4260,BROADWAY,Washington Heights North
340565748,BROOKLYN,5108,4TH AVENUE,Sunset Park West
123174064,MANHATTAN,455,FIFTH AVENUE,Murray Hill-Kips Bay
440458568,QUEENS,180-28,WEXFORD TERRACE,Jamaica Estates-Holliswood
321715248,BROOKLYN,635,STERLING PLACE,Crown Heights North
123152417,MANHATTAN,128,EAST 28TH STREET,Gramercy
220625198,BRONX,3512,OXFORD AVE,Spuyten Duyvil-Kingsbridge
123210952,MANHATTAN,1968,2 AVENUE,East Harlem South
321713393,BROOKLYN,1601,QUENTIN ROAD,Madison
421615309,QUEENS,41-63,KISSENA BLVD,Flushing
123216858,MANHATTAN,250,SOUTH STREET,Lower East Side
123216849,MANHATTAN,250,SOUTH STREET,Lower East Side
123413779,MANHATTAN,240,EAST 35TH STREET,Murray Hill-Kips Bay
123364322,MANHATTAN,2,WEST LOOP ROAD,Lenox Hill-Roosevelt Island
520321161,STATEN ISLAND,486,AMHERST  AVENUE,Oakwood-Oakwood Beach
421638071,QUEENS,216-18,JAMAICA AVE,Queens Village
340595546,BROOKLYN,155,POWERS STREET,East Williamsburg
321694467,BROOKLYN,213,HIMROD ST,Bushwick North
123568709,MANHATTAN,333,EAST 92 STREET,Yorkville
420663838,QUEENS,108-75,62 DRIVE,Forest Hills
520321214,STATEN ISLAND,402,GUYON  AVENUE,Oakwood-Oakwood Beach
220652666,BRONX,2630,3RD AVENUE,Mott Haven-Port Morris
123583363,MANHATTAN,420,WEST 118 STREET,Morningside Heights
421650733,QUEENS,151-47,22 AVENUE,Whitestone
140782437,MANHATTAN,45,TIEMANN PLACE,Morningside Heights
123375926,MANHATTAN,686,BROADWAY,West Village
123523598,MANHATTAN,23,EAST 39TH STREET,Murray Hill-Kips Bay
210178270,BRONX,2818,MILES AVE,Schuylerville-Throgs Neck-Edgewater Park
440489259,QUEENS,62-11,108 STREET,Forest Hills
123461949,MANHATTAN,143,EAST HOUSTON STREET,Chinatown
321713393,BROOKLYN,1601,QUENTIN ROAD,Madison
123523972,MANHATTAN,360,LEXINGTON AVE,Murray Hill-Kips Bay
520353091,STATEN ISLAND,2246,VICTORY BLVD,Westerleigh
321821766,BROOKLYN,1850 GAR,E 3 STREET,Homecrest
123377602,MANHATTAN,304,WEST 115 STREET,Central Harlem South
123530465,MANHATTAN,111,GREENE STREET,SoHo-TriBeCa-Civic Center-Little Italy
321383702,BROOKLYN,50,PENNSYLVANIA AVE,East New York
123561831,MANHATTAN,1317,THIRD AVE,Lenox Hill-Roosevelt Island
421675048,QUEENS,181-25,HILLSIDE AVENUE,Jamaica Estates-Holliswood
210178270,BRONX,2818,MILES AVE,Schuylerville-Throgs Neck-Edgewater Park
210178270,BRONX,2818,MILES AVE,Schuylerville-Throgs Neck-Edgewater Park
340631962,BROOKLYN,573,KINGS HIGHWAY,Homecrest
321831862,BROOKLYN,1634,CHURCH AVENUE,Flatbush
321835494,BROOKLYN,329,VANDERBILT AVENUE,Clinton Hill
123124920,MANHATTAN,315,PARK AVENUE SOUTH,Gramercy
520321214,STATEN ISLAND,402,GUYON  AVENUE,Oakwood-Oakwood Beach
123548349,MANHATTAN,11,PENN PLAZA,Midtown-Midtown South
500875065,STATEN ISLAND,1270,HUGUENOT AVE,Annadale-Huguenot-Prince's Bay-Eltingville
321844180,BROOKLYN,1857,72ND STREET,Bensonhurst West
321851698,BROOKLYN,365,BRIDGE STREET,DUMBO-Vinegar Hill-Downtown Brooklyn-Boerum Hill
123505117,MANHATTAN,506,MAIN STREET,Lenox Hill-Roosevelt Island
421690343,QUEENS,7-25,130TH STREET,Whitestone
321384426,BROOKLYN,1882,FULTON STREET,Crown Heights North
421641049,QUEENS,25-63,125 STREET,College Point
123480045,MANHATTAN,1230,AVENUE OF THE AMERICAS,Midtown-Midtown South
140820182,MANHATTAN,305,2ND AVENUE,Gramercy
500875323,STATEN ISLAND,70,SUMMIT STREET,Charleston-Richmond Valley-Tottenville
123558792,MANHATTAN,239,11TH AVENUE,Hudson Yards-Chelsea-Flatiron-Union Square
123558792,MANHATTAN,239,11TH AVENUE,Hudson Yards-Chelsea-Flatiron-Union Square
140820707,MANHATTAN,326,EAST 100TH STREET,East Harlem South
220679736,BRONX,625,LELAND AVENUE,Soundview-Castle Hill-Clason Point-Harding Park
140821136,MANHATTAN,930,ST NICHOLAS AVENUE,Washington Heights South
321385201,BROOKLYN,134,HOPE STREET,North Side-South Side
123596162,MANHATTAN,601,WEST 135TH STREET,Manhattanville
340651592,BROOKLYN,134,HOPE STREET,North Side-South Side
123536076,MANHATTAN,1501,BROADWAY,Midtown-Midtown South
340652966,BROOKLYN,418,GRAHAM AVE,East Williamsburg
520359709,STATEN ISLAND,2900,AMBOY ROAD,Oakwood-Oakwood Beach
123659013,MANHATTAN,137,CENTRE STREET,SoHo-TriBeCa-Civic Center-Little Italy
123659013,MANHATTAN,137,CENTRE STREET,SoHo-TriBeCa-Civic Center-Little Italy
240246373,BRONX,112,EAST 198 STREET,Van Cortlandt Village
321916673,BROOKLYN,395,KOSCIUSKO STREET,Stuyvesant Heights
520370278,STATEN ISLAND,35B,RICHMOND TERRACE,West New Brighton-New Brighton-St. George
520370278,STATEN ISLAND,35B,RICHMOND TERRACE,West New Brighton-New Brighton-St. George
421929872,QUEENS,69-74,179TH STREET,Fresh Meadows-Utopia
240247327,BRONX,600,BERGEN AVE,Melrose South-Mott Haven North
123669672,MANHATTAN,109,AUDUBON AVE,Washington Heights South
421722880,QUEENS,20-15,GROVE STREET,Ridgewood
421686054,QUEENS,4866,208TH STREET,Bayside-Bayside Hills
421932680,QUEENS,37-19,222ND STREET,Bayside-Bayside Hills
321927233,BROOKLYN,50,MCDONOUGH STREET,Bedford
321788614,BROOKLYN,195,GRAND STREET,North Side-South Side
220690358,BRONX,1280,PELHAM PARKWAY SOUTH,Pelham Parkway
123660680,MANHATTAN,4271,BROADWAY,Washington Heights North
520352573,STATEN ISLAND,19,BAY TERRACE,Oakwood-Oakwood Beach
321911570,BROOKLYN,2026,CONEY ISLAND AVENUE,Homecrest
421889530,QUEENS,90-14,161 STREET,Jamaica
123825334,MANHATTAN,1975,7 AVE,Central Harlem South
123664944,MANHATTAN,353,CENTRAL PARK WEST,Upper West Side
321909869,BROOKLYN,243,NORTH 5TH STREET,North Side-South Side
123850500,MANHATTAN,157,WEST 18TH STREET,Hudson Yards-Chelsea-Flatiron-Union Square
421672087,QUEENS,38-07,221 STREET,Bayside-Bayside Hills
321931040,BROOKLYN,2160,FLATBUSH AVENUE,Georgetown-Marine Park-Bergen Beach-Mill Basin
220654414,BRONX,2317,LODOVICK AVENUE,Allerton-Pelham Gardens
321934886,BROOKLYN,9501,FLATLANDS  AVENUE,Canarsie
123704884,MANHATTAN,389,EAST 89 STREET,Yorkville
123730043,MANHATTAN,1450,BROADWAY,Midtown-Midtown South
123732461,MANHATTAN,1,BRYANT PARK,Midtown-Midtown South
123732461,MANHATTAN,1,BRYANT PARK,Midtown-Midtown South
123732452,MANHATTAN,1,BRYANT PARK,Midtown-Midtown South
321935233,BROOKLYN,354,SOUTH 1 STREET,North Side-South Side
123836144,MANHATTAN,689,FORT WASHINGTON AVENUE,Washington Heights North
440541683,QUEENS,439,BEACH 22 STREET,Far Rockaway-Bayswater
140841178,MANHATTAN,300,WADSWORTH AVENUE,Washington Heights North
123666639,MANHATTAN,601,WEST 135TH STREET,Manhattanville
321387352,BROOKLYN,200,MONTAGUE STREET,Brooklyn Heights-Cobble Hill
321935723,BROOKLYN,2020,81ST STREET,Bensonhurst West
321386950,BROOKLYN,445,VANDERBILT AVE,Clinton Hill
421716094,QUEENS,50-31,MORENCI LANE,Douglas Manor-Douglaston-Little Neck
321921863,BROOKLYN,205,CONGRESS STREET,Carroll Gardens-Columbia Street-Red Hook
123736127,MANHATTAN,1375,BROADWAY,Midtown-Midtown South
123717282,MANHATTAN,204,EAST 13TH ST,East Village
520379448,STATEN ISLAND,157,KEATING PLACE,Todt Hill-Emerson Hill-Heartland Village-Lighthouse Hill
210179402,BRONX,1864,HARRISON AVENUE,University Heights-Morris Heights
123655231,MANHATTAN,1114,AVENUE OF THE AMERICAS,Midtown-Midtown South
123891360,MANHATTAN,207,WEST 79TH STREET,Upper West Side
123891360,MANHATTAN,207,WEST 79TH STREET,Upper West Side
123891985,MANHATTAN,446,E 78 ST,Lenox Hill-Roosevelt Island
421725878,QUEENS,33-20,104 STREET,North Corona
123863024,MANHATTAN,180,MADISON AVENUE,Midtown-Midtown South
123891510,MANHATTAN,684,BROADWAY,West Village
220689324,BRONX,1771,ANDREWS AVENUE,University Heights-Morris Heights
220689333,BRONX,1771,ANDREWS AVENUE,University Heights-Morris Heights
520380150,STATEN ISLAND,58,MAPLE TERRACE,New Dorp-Midland Beach
123872032,MANHATTAN,551,5TH AVENUE,Midtown-Midtown South
540164267,STATEN ISLAND,74,ROBERTS DRIVE,Oakwood-Oakwood Beach
123759361,MANHATTAN,217,E 3RD STREET,Lower East Side
340675353,BROOKLYN,1428,GREENE AVENUE,Bushwick North
123899175,MANHATTAN,2,WEST LOOP ROAD,Lenox Hill-Roosevelt Island
340676664,BROOKLYN,518,CHESTER ST,Brownsville
123597287,MANHATTAN,1349,AMSTERDAM AVENUE,Morningside Heights
421935507,QUEENS,42-14,BELL BLVD,Bayside-Bayside Hills
500875751,STATEN ISLAND,1270,HUGUENOT AVE,Annadale-Huguenot-Prince's Bay-Eltingville
340677011,BROOKLYN,895,MOTHER GASTON BLVD,Brownsville
340677020,BROOKLYN,891,MOTHER GASTON BLVD,Brownsville
440547491,QUEENS,40-27,29TH STREET,Queensbridge-Ravenswood-Long Island City
140848395,MANHATTAN,1356,BROADWAY,Midtown-Midtown South
321385201,BROOKLYN,134,HOPE STREET,North Side-South Side
500875975,STATEN ISLAND,1270,HUGUENOT AVE,Annadale-Huguenot-Prince's Bay-Eltingville
140851077,MANHATTAN,361,GREENWICH STREET,SoHo-TriBeCa-Civic Center-Little Italy
321945428,BROOKLYN,319,PULASKI STREET,Stuyvesant Heights
121205436,MANHATTAN,1450,BROADWAY,Midtown-Midtown South
240254639,BRONX,2028,DAVIDSON AVENUE,University Heights-Morris Heights
103651816,MANHATTAN,315,EAST 113TH STREET,East Harlem North
340683059,BROOKLYN,291,AVE W,Gravesend
123813739,MANHATTAN,211,WEST 61 STREET,Lincoln Square
123813739,MANHATTAN,211,WEST 61 STREET,Lincoln Square
123813739,MANHATTAN,211,WEST 61 STREET,Lincoln Square
121205524,MANHATTAN,88,EAST 127TH STREET,Central Harlem North-Polo Grounds
121205524,MANHATTAN,88,EAST 127TH STREET,Central Harlem North-Polo Grounds
121205524,MANHATTAN,88,EAST 127TH STREET,Central Harlem North-Polo Grounds
121205524,MANHATTAN,88,EAST 127TH STREET,Central Harlem North-Polo Grounds
321195853,BROOKLYN,127,VANDERBILT STREET,Windsor Terrace
321195853,BROOKLYN,127,VANDERBILT STREET,Windsor Terrace
520376851,STATEN ISLAND,53,GORDON STREET,Stapleton-Rosebank
321977802,BROOKLYN,131,EAST 45 STREET,Prospect Lefferts Gardens-Wingate
421728330,QUEENS,56-29,197 STREET,Auburndale
140860968,MANHATTAN,130,EAST 82ND STREET,Upper East Side-Carnegie Hill
520388474,STATEN ISLAND,29,FLORENCE PLACE,Annadale-Huguenot-Prince's Bay-Eltingville
121205445,MANHATTAN,37,HILLSIDE AVENUE,Washington Heights North
421743411,QUEENS,14-19,117 ST,College Point
123767851,MANHATTAN,83,WOOSTER STREET,SoHo-TriBeCa-Civic Center-Little Italy
123737108,MANHATTAN,50,ROCKEFELLER PLAZA,Midtown-Midtown South
123712045,MANHATTAN,462,FIRST AVENUE,Murray Hill-Kips Bay
123767325,MANHATTAN,979,THIRD AVENUE,Turtle Bay-East Midtown
